date,admin1,admin2,market,commodity,unit,price_ghc,price_usd,cpi_category,year_month
2022-11-15,VOLTA,NKWANTA SOUTH,Nkwanta,Maize,KG,7.02,0.5,Food & Beverages,2022-11
2022-11-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Fish (fresh),KG,11.63,0.83,Food & Beverages,2022-11
2022-11-15,VOLTA,NKWANTA SOUTH,Nkwanta,Fish (fresh),KG,10.95,0.78,Food & Beverages,2022-11
2022-11-15,CENTRAL,CAPE COAST METRO,Cape Coast,Cassava,KG,2.31,0.17,Food & Beverages,2022-11
2022-11-15,ASHANTI,KMA,Kumasi,Maize,KG,5.3,0.38,Food & Beverages,2022-11
2022-11-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Maize,KG,4.7,0.34,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Maize,KG,3.67,0.26,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Maize,KG,5.44,0.39,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Maize,KG,5.07,0.36,Food & Beverages,2022-11
2022-11-15,CENTRAL,CAPE COAST METRO,Cape Coast,Maize,KG,6.06,0.43,Food & Beverages,2022-11
2022-11-15,CENTRAL,MFANTSIMAN,Mankessim,Maize,KG,6.52,0.47,Food & Beverages,2022-11
2022-11-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Maize,KG,5.07,0.36,Food & Beverages,2022-11
2022-11-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Maize,KG,4.87,0.35,Food & Beverages,2022-11
2022-11-15,NORTHERN,YENDI MUNICIPAL,Yendi,Maize,KG,5.69,0.41,Food & Beverages,2022-11
2022-11-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Maize,KG,5.56,0.4,Food & Beverages,2022-11
2022-11-15,UPPER EAST,GARU TEMPANE,Garu,Maize,KG,3.49,0.25,Food & Beverages,2022-11
2022-11-15,VOLTA,HO MUNICIPAL,Ho,Maize,KG,5.99,0.43,Food & Beverages,2022-11
2022-11-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Maize,KG,4.33,0.31,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Cassava,KG,1.12,0.08,Food & Beverages,2022-11
2022-11-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Cassava,KG,1.39,0.099,Food & Beverages,2022-11
2022-11-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Plantain,KG,6.85,0.49,Food & Beverages,2022-11
2022-11-15,VOLTA,HO MUNICIPAL,Ho,Beans/Cowpea,KG,5.33,0.38,Food & Beverages,2022-11
2022-11-15,CENTRAL,MFANTSIMAN,Mankessim,Chicken,KG,4.48,0.32,Food & Beverages,2022-11
2022-11-15,VOLTA,HO MUNICIPAL,Ho,Chicken,KG,3.33,0.24,Food & Beverages,2022-11
2022-11-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Chicken,KG,3.55,0.25,Food & Beverages,2022-11
2022-11-15,VOLTA,NKWANTA SOUTH,Nkwanta,Chicken,KG,10.42,0.74,Food & Beverages,2022-11
2022-11-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Chicken,KG,5.46,0.39,Food & Beverages,2022-11
2022-11-15,VOLTA,HO MUNICIPAL,Ho,Rice,KG,9.27,0.66,Food & Beverages,2022-11
2022-11-15,UPPER EAST,GARU TEMPANE,Garu,Rice,KG,19.63,1.4,Food & Beverages,2022-11
2022-11-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Cassava,KG,2.14,0.15,Food & Beverages,2022-11
2022-11-15,CENTRAL,CAPE COAST METRO,Cape Coast,Chicken,KG,10.28,0.73,Food & Beverages,2022-11
2022-11-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Rice,KG,14.66,1.05,Food & Beverages,2022-11
2022-11-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Sorghum,KG,11.77,0.84,Food & Beverages,2022-11
2022-11-15,VOLTA,HO MUNICIPAL,Ho,Sorghum,KG,11.49,0.82,Food & Beverages,2022-11
2022-11-15,UPPER EAST,GARU TEMPANE,Garu,Sorghum,KG,6.41,0.46,Food & Beverages,2022-11
2022-11-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Sorghum,KG,5.84,0.42,Food & Beverages,2022-11
2022-11-15,NORTHERN,YENDI MUNICIPAL,Yendi,Sorghum,KG,6.77,0.48,Food & Beverages,2022-11
2022-11-15,CENTRAL,CAPE COAST METRO,Cape Coast,Sorghum,KG,12.5,0.89,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Sorghum,KG,7.28,0.52,Food & Beverages,2022-11
2022-11-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Beans/Cowpea,KG,15.81,1.13,Food & Beverages,2022-11
2022-11-15,VOLTA,NKWANTA SOUTH,Nkwanta,Sorghum,KG,7.83,0.56,Food & Beverages,2022-11
2022-11-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Beans/Cowpea,KG,6.37,0.46,Food & Beverages,2022-11
2022-11-15,VOLTA,NKWANTA SOUTH,Nkwanta,Cassava,KG,3.8,0.27,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Fish (fresh),KG,5.44,0.39,Food & Beverages,2022-11
2022-11-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Fish (fresh),KG,7.82,0.56,Food & Beverages,2022-11
2022-11-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Fish (fresh),KG,15.83,1.13,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Fish (fresh),KG,9.04,0.65,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Beans/Cowpea,KG,9.12,0.65,Food & Beverages,2022-11
2022-11-15,ASHANTI,KMA,Kumasi,Fish (fresh),KG,8.12,0.58,Food & Beverages,2022-11
2022-11-15,ASHANTI,KMA,Kumasi,Chicken,KG,15.38,1.1,Food & Beverages,2022-11
2022-11-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Chicken,KG,19.25,1.38,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Chicken,KG,6.93,0.49,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Chicken,KG,9.45,0.67,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Chicken,KG,8.19,0.58,Food & Beverages,2022-11
2022-11-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Beans/Cowpea,KG,8.43,0.6,Food & Beverages,2022-11
2022-11-15,CENTRAL,MFANTSIMAN,Mankessim,Beans/Cowpea,KG,3.75,0.27,Food & Beverages,2022-11
2022-11-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Beans/Cowpea,KG,12.78,0.91,Food & Beverages,2022-11
2022-11-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Beans/Cowpea,KG,13.63,0.97,Food & Beverages,2022-11
2022-11-15,UPPER EAST,GARU TEMPANE,Garu,Beans/Cowpea,KG,7.9,0.56,Food & Beverages,2022-11
2022-11-15,ASHANTI,KMA,Kumasi,Beans/Cowpea,KG,12.04,0.86,Food & Beverages,2022-11
2022-11-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Beans/Cowpea,KG,12.33,0.88,Food & Beverages,2022-11
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Rice,KG,13.33,1.67,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Rice,KG,13.0,1.62,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Rice,KG,12.46,1.56,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Rice,KG,8.62,1.08,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Rice,KG,17.5,2.19,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Rice,KG,5.15,0.64,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Rice,KG,9.8,1.23,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Rice,KG,12.51,1.56,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Onions,KG,4.35,0.54,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Pepper,KG,4.13,0.52,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Maize,KG,5.89,0.74,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Maize,KG,5.56,0.69,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Maize,KG,5.03,0.63,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Maize,KG,4.53,0.57,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Maize,KG,5.07,0.63,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Maize,KG,6.98,0.87,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Maize,KG,6.5,0.81,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Maize,KG,6.11,0.76,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Maize,KG,5.46,0.68,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Maize,KG,6.22,0.78,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Maize,KG,9.57,1.2,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Rice,KG,7.97,1.0,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Onions,KG,3.74,0.47,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Onions,KG,3.0,0.38,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Onions,KG,3.6,0.45,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Onions,KG,2.41,0.3,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Onions,KG,3.78,0.47,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Onions,KG,6.17,0.77,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Pepper,KG,1.66,0.21,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Pepper,KG,6.58,0.82,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Pepper,KG,1.49,0.19,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Pepper,KG,2.87,0.36,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Pepper,KG,1.95,0.24,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Pepper,KG,3.5,0.44,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Pepper,KG,0.87,0.11,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Pepper,KG,22.44,2.81,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Rice,KG,14.28,1.78,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Eggs,KG,4.23,0.53,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Millet,KG,12.79,1.6,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Yam,KG,3.81,0.48,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Yam,KG,4.13,0.52,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Yam,KG,5.15,0.64,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Yam,KG,4.06,0.51,Food & Beverages,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,Yam,KG,3.17,0.4,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Yam,KG,2.46,0.31,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Yam,KG,4.1,0.51,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Yam,KG,6.86,0.86,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Yam,KG,4.72,0.59,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Sorghum,KG,7.7,0.96,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Sorghum,KG,12.34,1.54,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Sorghum,KG,12.3,1.54,Food & Beverages,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,Sorghum,KG,5.64,0.71,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Yam,KG,2.38,0.3,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Sorghum,KG,12.5,1.56,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Sorghum,KG,9.6,1.2,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Fish (fresh),KG,11.63,1.45,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Fish (fresh),KG,7.86,0.98,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Fish (fresh),KG,7.82,0.98,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Plantain,KG,4.73,0.59,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Beans/Cowpea,KG,13.05,1.63,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Beans/Cowpea,KG,4.27,0.53,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Beans/Cowpea,KG,12.22,1.53,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Beans/Cowpea,KG,17.68,2.21,Food & Beverages,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,Beans/Cowpea,KG,8.19,1.02,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Beans/Cowpea,KG,20.69,2.59,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Chicken,KG,11.63,1.45,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Chicken,KG,6.93,0.87,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Sorghum,KG,7.41,0.93,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Chicken,KG,20.86,2.61,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Fish (fresh),KG,9.55,1.19,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Tomatoes,KG,13.33,1.67,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Plantain,KG,4.04,0.51,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Plantain,KG,8.05,1.01,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Plantain,KG,6.55,0.82,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Plantain,KG,5.45,0.68,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Plantain,KG,3.37,0.42,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Plantain,KG,5.13,0.64,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Yam,KG,5.88,0.73,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Yam,KG,6.3,0.79,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Millet,KG,10.15,1.27,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Millet,KG,10.64,1.33,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Millet,KG,12.29,1.54,Food & Beverages,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,Millet,KG,8.48,1.06,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Millet,KG,12.5,1.56,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Fish (fresh),KG,10.21,1.28,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Millet,KG,8.99,1.12,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Millet,KG,8.92,1.11,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Millet,KG,8.88,1.11,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Millet,KG,8.6,1.07,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Tomatoes,KG,5.71,0.71,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Tomatoes,KG,7.23,0.9,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Tomatoes,KG,4.19,0.52,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Tomatoes,KG,2.21,0.28,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Tomatoes,KG,4.82,0.6,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Tomatoes,KG,8.1,1.01,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Tomatoes,KG,7.85,0.98,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Tomatoes,KG,7.38,0.92,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Tomatoes,KG,13.33,1.67,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Tomatoes,KG,2.63,0.33,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Millet,KG,10.25,1.28,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Chicken,KG,13.89,1.74,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Plantain,KG,3.83,0.48,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Chicken,KG,1.91,0.24,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Cassava,KG,1.13,0.14,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Eggs,KG,2.5,0.31,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Eggs,KG,1.75,0.22,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Eggs,KG,4.29,0.54,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Cassava,KG,1.39,0.17,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Cassava,KG,2.18,0.27,Food & Beverages,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Cassava,KG,3.76,0.47,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Cassava,KG,3.21,0.4,Food & Beverages,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,Chicken,KG,9.6,1.2,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Cassava,KG,3.48,0.43,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Eggs,KG,3.11,0.39,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Eggs,KG,2.03,0.25,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Sorghum,KG,7.35,0.92,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Sorghum,KG,2.7,0.34,Food & Beverages,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,Cassava,KG,1.62,0.2,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Fish (fresh),KG,10.14,1.27,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Fish (fresh),KG,5.44,0.68,Food & Beverages,2022-12
2022-12-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Beans/Cowpea,KG,10.51,1.31,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Beans/Cowpea,KG,9.12,1.14,Food & Beverages,2022-12
2022-12-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,Beans/Cowpea,KG,15.32,1.92,Food & Beverages,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,Beans/Cowpea,KG,15.28,1.91,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Chicken,KG,9.69,1.21,Food & Beverages,2022-12
2022-12-15,VOLTA,NKWANTA SOUTH,Nkwanta,Chicken,KG,12.55,1.57,Food & Beverages,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Chicken,KG,9.79,1.22,Food & Beverages,2022-12
2022-12-15,ASHANTI,KMA,Kumasi,Sorghum,KG,8.14,1.02,Food & Beverages,2022-12
2022-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Eggs,KG,9.63,1.2,Food & Beverages,2022-12
2023-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Onions,KG,4.35,0.38,Food & Beverages,2023-01
2023-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Onions,KG,7.51,0.65,Food & Beverages,2023-01
2023-01-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Onions,KG,3.71,0.32,Food & Beverages,2023-01
2023-01-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Onions,KG,2.62,0.23,Food & Beverages,2023-01
2023-01-15,CENTRAL,CAPE COAST METRO,Cape Coast,Onions,KG,3.36,0.29,Food & Beverages,2023-01
2023-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Onions,KG,3.63,0.32,Food & Beverages,2023-01
2023-01-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Onions,KG,3.78,0.33,Food & Beverages,2023-01
2023-01-15,ASHANTI,KMA,Kumasi,Onions,KG,6.17,0.54,Food & Beverages,2023-01
2023-01-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Onions,KG,5.55,0.48,Food & Beverages,2023-01
2023-01-15,VOLTA,HO MUNICIPAL,Ho,Plantain,KG,4.64,0.4,Food & Beverages,2023-01
2023-01-15,CENTRAL,MFANTSIMAN,Mankessim,Onions,KG,2.77,0.24,Food & Beverages,2023-01
2023-01-15,UPPER WEST,WA MUNICIPAL,Wa,Onions,KG,4.06,0.35,Food & Beverages,2023-01
2023-01-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Cassava,KG,3.99,0.35,Food & Beverages,2023-01
2023-01-15,UPPER EAST,GARU TEMPANE,Garu,Plantain,KG,3.79,0.33,Food & Beverages,2023-01
2023-01-15,VOLTA,HO MUNICIPAL,Ho,Cassava,KG,1.72,0.15,Food & Beverages,2023-01
2023-01-15,VOLTA,HOHOE MUNICIPAL,Hohoe,Cassava,KG,3.48,0.3,Food & Beverages,2023-01
2023-01-15,VOLTA,NKWANTA SOUTH,Nkwanta,Cassava,KG,2.75,0.24,Food & Beverages,2023-01
2023-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,Cassava,KG,3.72,0.32,Food & Beverages,2023-01
2023-01-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Cassava,KG,7.33,0.64,Food & Beverages,2023-01
2023-01-15,CENTRAL,MFANTSIMAN,Mankessim,Cassava,KG,3.2,0.28,Food & Beverages,2023-01
2023-01-15,CENTRAL,CAPE COAST METRO,Cape Coast,Cassava,KG,2.46,0.21,Food & Beverages,2023-01
2023-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,Cassava,KG,1.25,0.11,Food & Beverages,2023-01
2023-01-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,Plantain,KG,7.88,0.69,Food & Beverages,2023-01
2023-01-15,ASHANTI,KMA,Kumasi,Plantain,KG,4.19,0.36,Food & Beverages,2023-01
2023-01-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,Plantain,KG,7.91,0.69,Food & Beverages,2023-01
2023-01-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Plantain,KG,5.78,0.5,Food & Beverages,2023-01
2023-01-15,CENTRAL,CAPE COAST METRO,Cape Coast,Plantain,KG,7.94,0.69,Food & Beverages,2023-01
2023-01-15,CENTRAL,MFANTSIMAN,Mankessim,Plantain,KG,4.26,0.37,Food & Beverages,2023-01
2023-01-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,Plantain,KG,6.34,0.55,Food & Beverages,2023-01
2023-01-15,GREATER ACCRA,TEMA METROPOLIS,Tema,Plantain,KG,20.56,1.79,Food & Beverages,2023-01
2023-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,Plantain,KG,5.88,0.51,Food & Beverages,2023-01
2023-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,Plantain,KG,8.05,0.7,Food & Beverages,2023-01
2023-01-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,Cassava,KG,1.25,0.11,Food & Beverages,2023-01
