product_name,source,cpi_category,price_ghc,unit,z_score,anomaly_score,flag_zscore,flag_iqr,flag_if,is_flagged
Trident Bubblegum 14 Sticks,Konzoom,Food & Beverages,23.99,Default Title,-0.31569212192091717,0.4635463219047414,False,False,False,False
ASDA Little Angels Out & About Bendy Bib 4+ Months,Konzoom,Household,58.09,Default Title,0.11390058556730999,0.46345682293139495,False,False,False,False
Roof molding trim for Toyota Corolla,Makola Stores,General,190.0,,-0.15235905573468178,0.4633308694344136,False,False,False,False
L.A. Girl PRO Perfect Oil Control Multi-Tasking Setting Spray with a Matte Finish.,Makola Stores,General,190.0,,-0.15235905573468178,0.4633308694344136,False,False,False,False
Toyota Camry roof molding trim,Makola Stores,General,190.0,,-0.15235905573468178,0.4633308694344136,False,False,False,False
Cadbury Richoco — 800g,Konzoom,Food & Beverages,83.99,800g,0.7983388997947028,0.46315121442431134,False,False,False,False
African Print Textile,Makola Stores,General,40.76,,-1.0278683396690493,0.46309991300086095,False,False,False,False
Activa Pure Honey 500ml,Konzoom,Food & Beverages,67.99,500ml,0.608514769457448,0.46278601016351045,False,False,False,False
Heaven Perfumed Black Mosquito Coil,Konzoom,Household,19.0,Default Title,-0.7330839152463858,0.4627549082922044,False,False,False,False
Baby Boy/ Girl Diaper Rash Cream 165ml,Konzoom,Household,19.0,165ml,-0.7330839152463858,0.4627549082922044,False,False,False,False
African Kaftan,Makola Stores,General,430.0,,0.31630084081823484,0.46267938241809586,False,False,False,False
Corolla 2009 door seal strip,Makola Stores,General,458.64,,0.35334947344073536,0.46256783465496076,False,False,False,False
Pepsodent Toothbrush Ultra Soft 2-6 yrs,Konzoom,Household,10.0,Default Title,-1.2004936050301662,0.4623623749130431,False,False,False,False
Three Legged Pot Safety Matches - Pack of 10,Konzoom,Household,10.0,Default Title,-1.2004936050301662,0.4623623749130431,False,False,False,False
Flora Joy Table Napkins,Konzoom,Household,10.0,Default Title,-1.2004936050301662,0.4623623749130431,False,False,False,False
Sunlight Tropical Pure Laundry Soap 120g — Yellow,Konzoom,Household,10.0,120g,-1.2004936050301662,0.4623623749130431,False,False,False,False
Everpack Wrapped Straw - 100 pieces,Konzoom,Household,10.0,100 pieces,-1.2004936050301662,0.4623623749130431,False,False,False,False
Madar Multipurpose Perfumed Soap 300g — Blue,Konzoom,Household,10.0,300g,-1.2004936050301662,0.4623623749130431,False,False,False,False
Madar Multipurpose Perfumed Soap 300g — White,Konzoom,Household,10.0,300g,-1.2004936050301662,0.4623623749130431,False,False,False,False
Watermelon,Konzoom,Food & Beverages,65.0,Default Title,0.5681905505548263,0.4622329488392827,False,False,False,False
Crate of Eggs (30 pcs),Big Samps Market,Food & Beverages,65.0,30 pcs,0.5681905505548263,0.4622329488392827,False,False,False,False
Green Lemons (3pcs),Big Samps Market,Food & Beverages,10.0,3pcs,-1.0625131124097837,0.4621177895967238,False,False,False,False
Wheat (1 cup),Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Cassava Dough,Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Bel Squeeze Orange 330ml,Konzoom,Food & Beverages,10.0,330ml,-1.0625131124097837,0.4621177895967238,False,False,False,False
Oranges,Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Flat Crabs,Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Prekese(4),Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Lime,Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Corn Dough – Mmore,Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Ginger 250g,Konzoom,Food & Beverages,10.0,250g,-1.0625131124097837,0.4621177895967238,False,False,False,False
OBA Spaghetti,Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Hibiscus leaves-1 cup,Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Sugar 1cup,Big Samps Market,Food & Beverages,10.0,,-1.0625131124097837,0.4621177895967238,False,False,False,False
Dolait Strawberry Flavoured Yoghurt — 125g,Konzoom,Food & Beverages,10.0,125g,-1.0625131124097837,0.4621177895967238,False,False,False,False
Dolait Vanilla Flavoured Yoghurt — 125,Konzoom,Food & Beverages,10.0,125,-1.0625131124097837,0.4621177895967238,False,False,False,False
Wele 3 pieces,Big Samps Market,Food & Beverages,10.0,3 pieces,-1.0625131124097837,0.4621177895967238,False,False,False,False
VESTIGE FOLIO & IRON PLUS CAPSULES,Makola Stores,General,180.0,,-0.18332706647113195,0.4620190534161301,False,False,False,False
VESTIGE NEEM CAPSULES,Makola Stores,General,180.0,,-0.18332706647113195,0.4620190534161301,False,False,False,False
GTP Adepa,Makola Stores,General,180.0,,-0.18332706647113195,0.4620190534161301,False,False,False,False
Customized Rolex luxury bracelet,Makola Stores,General,180.0,,-0.18332706647113195,0.4620190534161301,False,False,False,False
Victoria’s Secret Angel Gold – Fragrance Mist,Makola Stores,General,180.0,,-0.18332706647113195,0.4620190534161301,False,False,False,False
Decorplast Drum 200LT,Makola Stores,General,180.0,200L,-0.18332706647113195,0.4620190534161301,False,False,False,False
Round Gold Earrings,Makola Stores,General,48.0,,-0.935798067203268,0.46182158902488474,False,False,False,False
Round Entangled Gold Earrings,Makola Stores,General,48.0,,-0.935798067203268,0.46182158902488474,False,False,False,False
"Electric Body Relaxer – Sculpt, Tone & Rejuvenate Your Body Effortlessly",Makola Stores,General,460.0,,0.3550508521314964,0.4618197923875988,False,False,False,False
Nestle Nido Essentia Milk Powder 350g,Konzoom,Food & Beverages,64.99,350g,0.5680526441914963,0.46176037940917053,False,False,False,False
Laptop Repairs Tool Kit,Makola Stores,General,240.0,,-0.018456621876599102,0.46164327189564064,False,False,False,False
Alkandros Kelocrem Ointment – intact sealed bottle 40g,Makola Stores,General,320.0,40g,0.14661208621247615,0.46130798849236193,False,False,False,False
Alkandros Kelocrem Ointment – ointment type container 40g,Makola Stores,General,320.0,40g,0.14661208621247615,0.46130798849236193,False,False,False,False
VESTIGE VESLIM TEA,Makola Stores,General,370.0,,0.22997502230185696,0.4610711560360046,False,False,False,False
AYUSANTE LIVERHEALTH,Makola Stores,General,370.0,,0.22997502230185696,0.4610711560360046,False,False,False,False
AYUSANTE GLUCO HEALTH,Makola Stores,General,370.0,,0.22997502230185696,0.4610711560360046,False,False,False,False
Electric Rice Cooker,Makola Stores,General,433.2,,0.3205606196679021,0.4610598805531063,False,False,False,False
Silver Crest Multipurpose Blender,Makola Stores,General,433.2,,0.3205606196679021,0.4610598805531063,False,False,False,False
English Pear and Freesia,Shopnaw,General,150.0,,-0.2876839285766302,0.46104649758327676,False,False,False,False
Setor’s Amane,Shopnaw,General,150.0,,-0.2876839285766302,0.46104649758327676,False,False,False,False
Misnora Special Palm Oil – 1.5 L,Makola Stores,General,150.0,5 L,-0.2876839285766302,0.46104649758327676,False,False,False,False
Duffys Ohemaa Mixture (200ml),Makola Stores,General,150.0,200ml,-0.2876839285766302,0.46104649758327676,False,False,False,False
Heatz ZW40 USB Wifi Dongle Adapter,Makola Stores,General,150.0,,-0.2876839285766302,0.46104649758327676,False,False,False,False
One Yogo Parfait Mix Granola 200g — Coconut 500g,Konzoom,Food & Beverages,63.99,200g,0.5541553968711802,0.46093161627660306,False,False,False,False
Super Root Coffee,Makola Stores,General,270.0,,0.049105090803665666,0.46091317598372317,False,False,False,False
VESTIGE NONI CAPSULES,Makola Stores,General,270.0,,0.049105090803665666,0.46091317598372317,False,False,False,False
TASLY RED YEAST TABLET,Makola Stores,General,270.0,,0.049105090803665666,0.46091317598372317,False,False,False,False
Palm Soup Base Mini Wholesale,Shopnaw,General,336.0,,0.1746232602307334,0.46072395656218484,False,False,False,False
Morphe Continuous Setting Mist,Makola Stores,General,380.0,,0.2452915163208719,0.4607109422285791,False,False,False,False
Decakila KEER034W Electric Rice Cooker – 1.8L | With Steamer | Auto Keep Warm Function | Non-Stick Inner Pot,Makola Stores,General,380.0,8L,0.2452915163208719,0.4607109422285791,False,False,False,False
Tipura Muse Set,Makola Stores,General,380.0,,0.2452915163208719,0.4607109422285791,False,False,False,False
D.Kadi Big Size Travel Flask 3.6L Hot and Cold Water Saver – Stainless Steel,Makola Stores,General,449.0,6L,0.3411434177079516,0.46069370677274857,False,False,False,False
BB Cocktail de Fruits 33cl,Konzoom,Food & Beverages,15.0,33cl,-0.7214997169252902,0.4601814119483364,False,False,False,False
Tombrown,Makola Stores,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
Annapurna Refined Iodated Salt,Big Samps Market,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
Agushie Powder – Half Cup,Big Samps Market,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
Fortune Vietnam Jasmine Rice — 1kg,Konzoom,Food & Beverages,15.0,1kg,-0.7214997169252902,0.4601814119483364,False,False,False,False
Cloves,Big Samps Market,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
Tasty Tom Tomato paste (strip of 5),Big Samps Market,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
Kokonte Flour (Dry Cassava Flour),Big Samps Market,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
Rosemary,Big Samps Market,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
Amane – Herrings (3),Big Samps Market,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
Gino Tomatoes Paste (Strip of 5),Big Samps Market,Food & Beverages,15.0,,-0.7214997169252902,0.4601814119483364,False,False,False,False
"Electric UV Pest Killer – Insect Zapper for Home, Office & Outdoor Use | Safe, Silent, Chemical-Free Pest Control",Makola Stores,General,477.0,,0.37590451701428856,0.4601071875543608,False,False,False,False
Amazing Bullet Multi-Purpose Blender – 21 PCS – 1200ML,Makola Stores,General,779.0,21 PCS,0.6578965266358736,0.46003901597134955,False,False,False,False
Skynepicure Raw Cocoa Butter (Bulk),Makola Stores,General,780.0,,0.6586343438122475,0.46003901597134955,False,False,False,False
Gye Nyame Crafted Mask,Makola Stores,General,820.0,,0.6873976868799503,0.4599629491199909,False,False,False,False
Imation DDR4 32GB Laptop Ram,Makola Stores,General,1200.0,32G,0.9064495480276665,0.45994342510503833,False,False,False,False
Emerepa kente,Makola Stores,General,1200.0,,0.9064495480276665,0.45994342510503833,False,False,False,False
Emerepa dawanim Kente,Makola Stores,General,1200.0,,0.9064495480276665,0.45994342510503833,False,False,False,False
Original Kente,Makola Stores,General,1200.0,,0.9064495480276665,0.45994342510503833,False,False,False,False
Emerepa dawanim kente,Makola Stores,General,1200.0,,0.9064495480276665,0.45994342510503833,False,False,False,False
Emerepa kente BB4,Makola Stores,General,1200.0,,0.9064495480276665,0.45994342510503833,False,False,False,False
African Print Textile,Makola Stores,General,39.51,,-1.045368964050923,0.4598085599398025,False,False,False,False
Toyota Yaris 2008 door weather seal strip,Makola Stores,General,470.4,,0.36789782156832185,0.45980617751801706,False,False,False,False
Toyota Venza roof molding trim,Makola Stores,General,823.2,,0.6896378695343497,0.4596591331615299,False,False,False,False
Hoffmans All in 1 Kitchen Machine Food Processor,Makola Stores,General,777.0,,0.6564180502720656,0.45965145668738044,False,False,False,False
Mini ladies bag,Makola Stores,General,184.0,,-0.1707393253431705,0.45958454090138673,False,False,False,False
"AFRICAN KAFTAN, TRADITIONAL DASHIKI, AFRICAN CLOTHING, MEN’S KAFTAN",Makola Stores,General,801.0,,0.6739140661856009,0.45956606461866345,False,False,False,False
Multi-Functional Kitchen Wall Rack – 7 In 1 Kitchenware Rack with Adhesive Tape,Makola Stores,General,199.0,,-0.12584390657599,0.4595125033809216,False,False,False,False
Household Electric Sewing Machine –Compact & Portable Home Sewing Solution,Makola Stores,General,799.0,,0.6724761972054113,0.45937839200738056,False,False,False,False
Lefon 8L Food Processor – 2500W High-Power Yam Pounder & Multifunction Chopper,Makola Stores,General,799.0,8L,0.6724761972054113,0.45937839200738056,False,False,False,False
Jamestown Coffee Grounded — 250g,Konzoom,Food & Beverages,84.99,250g,0.8089848633056131,0.45920467663320086,False,False,False,False
Jamestown Coffee Beans 250g,Konzoom,Food & Beverages,84.99,250g,0.8089848633056131,0.45920467663320086,False,False,False,False
Abena Rice 5% Broken 4.5kg,Konzoom,Food & Beverages,84.99,5kg,0.8089848633056131,0.45920467663320086,False,False,False,False
African Print Textile,Makola Stores,General,40.58,,-1.030355886635918,0.4591811672310748,False,False,False,False
African Print Cloth – Fabric,Makola Stores,General,40.58,,-1.030355886635918,0.4591811672310748,False,False,False,False
VESTIGE KRILL OIL,Makola Stores,General,450.0,,0.3424217006465535,0.45910563294405643,False,False,False,False
LED Video Light Microphone Tripod Kit Bluetooth Remote Control for Phone Camera Video Vlog Photography for Tick Tock Studio Light,Makola Stores,General,450.0,,0.3424217006465535,0.45910563294405643,False,False,False,False
Phone Lapel Mic,Makola Stores,General,450.0,,0.3424217006465535,0.45910563294405643,False,False,False,False
African Smock,Makola Stores,General,450.0,,0.3424217006465535,0.45910563294405643,False,False,False,False
Glazed Warm & Cozy – Body Mist,Makola Stores,General,140.0,,-0.3271422516316977,0.4591055974613708,False,False,False,False
GTP Nustyle Fabric,Makola Stores,General,140.0,,-0.3271422516316977,0.4591055974613708,False,False,False,False
Victoria’s Secret Texas Hold ‘Em – Fragrance Mist,Makola Stores,General,140.0,,-0.3271422516316977,0.4591055974613708,False,False,False,False
Victoria’s Secret Dewy Dragonfruit Nectar – Fragrance Mist,Makola Stores,General,140.0,,-0.3271422516316977,0.4591055974613708,False,False,False,False
Roasted Premium Gem Cashew,Shopnaw,General,140.0,,-0.3271422516316977,0.4591055974613708,False,False,False,False
Victoria’s Secret Coconut Passion – Fragrance Mist,Makola Stores,General,140.0,,-0.3271422516316977,0.4591055974613708,False,False,False,False
Victoria’s Secret Velvet Petals – Fragrance Mist,Makola Stores,General,140.0,,-0.3271422516316977,0.4591055974613708,False,False,False,False
Victoria’s Secret Lush Starfruit Lotus – Fragrance Mist,Makola Stores,General,140.0,,-0.3271422516316977,0.4591055974613708,False,False,False,False
"Multi-Compartment Laundry Basket – Organize, Sort & Simplify Your Laundry.",Makola Stores,General,440.0,,0.32950936086207466,0.45909268978464945,False,False,False,False
"Universal Black USB Type-C 18W Smart Fast Charging Socket Double 5-pin Power Plug,UK  Electrical Internationa Wall Light Switch",KiKUU,Clothing & Personal Care,117.5,,-0.806818164963482,0.4590567501001755,False,False,False,False
"Professional Ring Light Set – 22″, 18″, and 14″ LED Ring Light with Tripod Stand, Phone Holders & Remote Control",Makola Stores,General,377.0,,0.24073919042131972,0.45886821817742174,False,False,False,False
GERMAN PLUS ELECTRIC POT,Makola Stores,General,575.0,,0.48330179947802443,0.45866097119480354,False,False,False,False
Inflatable Sofa with Footrest – Ultimate Comfort & Portability,Makola Stores,General,575.0,,0.48330179947802443,0.45866097119480354,False,False,False,False
Camel Liquid Antiseptic 500ml — Zesty Lime,Konzoom,Personal Care,55.99,500ml,0.8154528244208827,0.4583613247718802,False,False,False,False
Profa Foods Tom Brown Without Ginger 2.2kg,Konzoom,Food & Beverages,72.99,2kg,0.6721939068625493,0.4582483410938833,False,False,False,False
Profa Foods All Mix Tom Brown With Ginger 2.2kg,Konzoom,Food & Beverages,72.99,2kg,0.6721939068625493,0.4582483410938833,False,False,False,False
TOP ONE 600MM CEILING FAN – POWERFUL & EFFICIENT COOLING,Makola Stores,General,445.0,,0.33600172080552876,0.4582252648599666,False,False,False,False
OLIVE MAGIC TOILET ROLL,Makola Stores,General,185.0,,-0.16763491767740718,0.4581617328568118,False,False,False,False
OLIVE MAGIC SOFT TOILET ROLLS,Makola Stores,General,185.0,,-0.16763491767740718,0.4581617328568118,False,False,False,False
Ever care toilet roll (Tissue paper),Makola Stores,General,185.0,,-0.16763491767740718,0.4581617328568118,False,False,False,False
T ROLL OLIVE MAGIC TOILET PAPER,Makola Stores,General,185.0,,-0.16763491767740718,0.4581617328568118,False,False,False,False
Angel ultra soft toilet Roll,Makola Stores,General,185.0,,-0.16763491767740718,0.4581617328568118,False,False,False,False
Customized watch,Makola Stores,General,185.0,,-0.16763491767740718,0.4581617328568118,False,False,False,False
Fanta Orange — 1.5l,Konzoom,Food & Beverages,28.0,1.5l,-0.18024902136656248,0.4579720612523207,False,False,False,False
Pack of Verna Mineral Water 500ml- 16 Bottles,Konzoom,Food & Beverages,28.0,500ml,-0.18024902136656248,0.4579720612523207,False,False,False,False
Sprite Lemon Lime Flavoured Drink — 1.5l,Konzoom,Food & Beverages,28.0,1.5l,-0.18024902136656248,0.4579720612523207,False,False,False,False
Coca-Cola Original Taste 1.5l,Konzoom,Food & Beverages,28.0,5l,-0.18024902136656248,0.4579720612523207,False,False,False,False
Kiss Cider Wild Strawberry Taste 500ml,Konzoom,Food & Beverages,28.0,500ml,-0.18024902136656248,0.4579720612523207,False,False,False,False
Toyota land cruiser Prado door weather seal strip,Makola Stores,General,840.0,,0.7012579522667962,0.45786134012854773,False,False,False,False
M.A.C Fix+,Makola Stores,General,550.0,,0.4577489728617137,0.4578315376044869,False,False,False,False
Hoffmans Multifunction Food Chopper,Makola Stores,General,550.0,,0.4577489728617137,0.4578315376044869,False,False,False,False
Tye and dye Matirials,Makola Stores,General,550.0,,0.4577489728617137,0.4578315376044869,False,False,False,False
VESTIGE GLUCOSAMINE TABS,Makola Stores,General,360.0,,0.21423999345663058,0.45768312407680994,False,False,False,False
Too Faced Better than Sex Mascara set,Makola Stores,General,360.0,,0.21423999345663058,0.45768312407680994,False,False,False,False
OBRIMPONG PALM OIL(DZOMI) 2LT (6PCS),Makola Stores,General,573.0,2L,0.4812987844937872,0.4575702237163237,False,False,False,False
Top notch Electric Grinder,Makola Stores,General,541.5,,0.44879613971436233,0.45754504611724434,False,False,False,False
3 Fresh Medium Tilapia (Dressed),Big Samps Market,Food & Beverages,85.0,,0.8090906965568582,0.45754369243728005,False,False,False,False
Frozen Mackerel (1.9 -2kg),Big Samps Market,Food & Beverages,85.0,2kg,0.8090906965568582,0.45754369243728005,False,False,False,False
Four Special Naturally Sweet Wine 750ml — Chocolate Flavored Red Wine,Konzoom,Food & Beverages,85.0,750ml,0.8090906965568582,0.45754369243728005,False,False,False,False
Maple Joe Organic Maple Syrup 150g,Konzoom,Food & Beverages,85.0,150g,0.8090906965568582,0.45754369243728005,False,False,False,False
5kg Royal Aroma Rice,Big Samps Market,Food & Beverages,85.0,5kg,0.8090906965568582,0.45754369243728005,False,False,False,False
Four Special Naturally Sweet Wine 750ml — Naturally Sweet Red Wine,Konzoom,Food & Beverages,85.0,750ml,0.8090906965568582,0.45754369243728005,False,False,False,False
Annes Smooth & Creamy Peanut Butter 270g,Konzoom,Food & Beverages,52.99,270g,0.3853889781956357,0.4574990535293007,False,False,False,False
Exeter Corned Beef — 340g,Konzoom,Food & Beverages,52.99,340g,0.3853889781956357,0.4574990535293007,False,False,False,False
"Marado 5L Rice Cooker – Large Capacity, Non-Stick with Keep Warm Function",Makola Stores,General,749.0,5L,0.6353106425169953,0.457395281938925,False,False,False,False
"Vlogging Kit, Phone Holder for Video Recording Vlogging Camera Kit with Microphone/LED light/50 Telescopic Tripod/Adapter Cables/Capture Remote Control",Makola Stores,General,750.0,,0.6360779527269667,0.457395281938925,False,False,False,False
Eyebrow Stamp – Waterproof Brow Shaping Powder with 10 Stencils & Brushes,Makola Stores,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
"Glow Shimmer Spray – Face, Body & Hair Radiant Mist",Makola Stores,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
Tipura body butter,Makola Stores,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
"Makeup Setting Spray – Long-Lasting, Oil Control & Smudge-Proof Finish",Makola Stores,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
"Silicone Ice Roller – Facial Massage Tool for Puffiness, Pores & Skin Tightening",Makola Stores,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
Tipura Coffee Scrub,Makola Stores,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
Eyebrow Stamp Kit – Waterproof Brow Shaping Powder with 10 Stencils & Brushes,Makola Stores,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
Natural Raw Salt,Shopnaw,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
"Teeth Whitening Gel (3pcs) – Grade Stain Removal, Safe & Effective",Makola Stores,General,80.0,3pcs,-0.6463510838008365,0.45733334148044535,False,False,False,False
Skyn Epicure Gold Oil,Makola Stores,General,80.0,,-0.6463510838008365,0.45733334148044535,False,False,False,False
OBRIMPONG PALM OIL(DZOMI) 1LT (8PCS),Makola Stores,General,527.0,1L,0.43319488607154566,0.4572289621915864,False,False,False,False
Fa Pink Passion Deodorant Spray 150ml,Konzoom,Personal Care,49.99,150ml,0.6354687450278153,0.45716223271617196,False,False,False,False
Fa Men Dark Passion Deodorant Spray 150ml,Konzoom,Personal Care,49.99,150ml,0.6354687450278153,0.45716223271617196,False,False,False,False
"Electric Grinder – High-Speed Multi-Purpose Spice, Coffee & Grain Mill | 300W Power | Portable & Efficient",Makola Stores,General,277.0,,0.06379099995433363,0.4570290943650912,False,False,False,False
Electric Pancake Maker – Non-Stick Crepe Maker with Thermostatic Heating & Overheat Protection,Makola Stores,General,277.0,,0.06379099995433363,0.4570290943650912,False,False,False,False
Modern David Canvas Art – Abstract & Classical Fusion Wall Decor,Makola Stores,General,577.0,,0.4852978715887708,0.45696633593146757,False,False,False,False
Boat & Mountain Nature Canvas Frame – Autumn Lake Paint,Makola Stores,General,577.0,,0.4852978715887708,0.45696633593146757,False,False,False,False
Canada Dry 12oz — Ginger Ale,Konzoom,Food & Beverages,19.99,12oz,-0.47444278600033685,0.45689687223151115,False,False,False,False
Lucozade Energy Original Can 330ml,Konzoom,Food & Beverages,19.99,330ml,-0.47444278600033685,0.45689687223151115,False,False,False,False
One Yogo Probiotic Yoghurt Vanilla with Wheat 330ml,Konzoom,Food & Beverages,19.99,330ml,-0.47444278600033685,0.45689687223151115,False,False,False,False
Toyota Vitz 2009 door weather seal strip,Makola Stores,General,517.44,,0.42267266921924324,0.45682244060538635,False,False,False,False
Honda CR-V door weather seal strip,Makola Stores,General,540.0,,0.44720167752161594,0.45681784792047336,False,False,False,False
Honda civic door weather seal strip,Makola Stores,General,540.0,,0.44720167752161594,0.45681784792047336,False,False,False,False
Honda Accord door weather seal strip,Makola Stores,General,540.0,,0.44720167752161594,0.45681784792047336,False,False,False,False
Zylofon,Makola Stores,General,755.0,,0.6398992423120203,0.456727749497691,False,False,False,False
Ghana Jerseys,Makola Stores,General,520.0,,0.4255092360683823,0.4567176465511905,False,False,False,False
Black Rice 2.5kg,Shopnaw,General,310.0,5kg,0.12838695036880607,0.4566819406020923,False,False,False,False
Original Palm Soup Base Wholesale,Shopnaw,General,480.0,,0.37950744572672235,0.45666089992186876,False,False,False,False
MEN AFRICAN WEAR SHORT SLEEVE,Makola Stores,General,280.0,,0.0699720921489435,0.45660081475682013,False,False,False,False
Zoom Lion Bin 120LT,Makola Stores,General,515.0,120L,0.41995599894211977,0.45637691971931477,False,False,False,False
Alpro Soya Vanilla 1L,Konzoom,Food & Beverages,62.99,1L,0.5400426463718152,0.4563622076036763,False,False,False,False
Pumpkin Seeds 200g,Konzoom,Food & Beverages,62.99,200g,0.5400426463718152,0.4563622076036763,False,False,False,False
Kirkland Signature Oat Organic Non-Dairy Beverage 946ml,Konzoom,Food & Beverages,62.99,946ml,0.5400426463718152,0.4563622076036763,False,False,False,False
Eya Hot Oil Treatment 100ml,Konzoom,Personal Care,50.0,100ml,0.6357860091799327,0.4563347396174466,False,False,False,False
Heritage Natural Black Soap 500ml,Konzoom,Personal Care,50.0,500ml,0.6357860091799327,0.4563347396174466,False,False,False,False
TASLY GINSENG RH2 CAPSULE,Makola Stores,General,570.0,,0.4782811379690587,0.45622099155637136,False,False,False,False
Milo Chocolate Beverage 400g,Konzoom,Food & Beverages,56.99,400g,0.4504363388482403,0.4561281267992965,False,False,False,False
Tomatoes 1kg — 1kg,Konzoom,Food & Beverages,56.99,1kg,0.4504363388482403,0.4561281267992965,False,False,False,False
Santay Shito with Shrimps & High in Protein — 420g,Konzoom,Food & Beverages,68.99,420g,0.6216120316489095,0.45583804675113215,False,False,False,False
Frosty Bite Chocolate Flavoured Ice Cream 1800ml,Konzoom,Food & Beverages,58.0,1800ml,0.46615113518290774,0.4554627304363023,False,False,False,False
Miss Cookie Spices Garlic Blend — 650ml,Konzoom,Food & Beverages,57.99,650ml,0.46599686566087395,0.45515467481072563,False,False,False,False
Decakila KEER035W 2.8L Rice Cooker – Electric Cooker with Steamer | Auto Keep Warm | Non-Stick Inner Pot | Energy Efficient,Makola Stores,General,490.0,8L,0.39135696313535934,0.4550553214642376,False,False,False,False
Mini Electric Oven,Makola Stores,General,487.35,,0.3882405099224468,0.4549750139908429,False,False,False,False
Golden Grace – Mysterious Veiled Beauty Canvas Art,Makola Stores,General,399.0,,0.2733161453147106,0.45474976597320926,False,False,False,False
Modern David Canvas Art – Abstract & Classical Fusion Wall Decor,Makola Stores,General,399.0,,0.2733161453147106,0.45474976597320926,False,False,False,False
Sovio 2in1 Multi-Purpose Small Blender 1.5l – 3 Speeds,Makola Stores,General,399.0,5l,0.2733161453147106,0.45474976597320926,False,False,False,False
"Starlux 2-Burner Electric Hot Plate – Dual Power, Maximum Convenience",Makola Stores,General,399.0,,0.2733161453147106,0.45474976597320926,False,False,False,False
Lefon E-POT 2.5L – Electric Pot – Non stick – Removable Power Indicator,Makola Stores,General,399.0,5L,0.2733161453147106,0.45474976597320926,False,False,False,False
Crunchy Chinchin Wholesale,Shopnaw,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
Pepeni Shea Butter,Shopnaw,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
The Zulu By Juvia’s,Makola Stores,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
Ladies Baggy Pants – African Style,Makola Stores,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
Alkandros Hair Food 150g,Makola Stores,General,200.0,150g,-0.12297174986210817,0.4547089687519241,False,False,False,False
The Prism Lime Trapezoid Handbag,Makola Stores,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
Safari sunset,Makola Stores,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
Water Flosser / Oral Irrigator – Cordless Rechargeable Dental Cleaner with 3 Modes & 4 Nozzles,Makola Stores,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
MaMa Glo ground Dawadawa,Makola Stores,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
KAFTAN,Makola Stores,General,200.0,,-0.12297174986210817,0.4547089687519241,False,False,False,False
Meannan Plantain Fufu 750g,Konzoom,General,50.99,750g,-0.9016888803935581,0.4546487695352403,False,False,False,False
Festival Non-Alcoholic Wine Vanilla 750ml,Konzoom,Food & Beverages,62.0,750ml,0.5258520775623138,0.45461330011514867,False,False,False,False
Festival Non-Alcoholic Wine Chocolate 750ml,Konzoom,Food & Beverages,62.0,750ml,0.5258520775623138,0.45461330011514867,False,False,False,False
Peanut butter,Makola Stores,Food & Beverages,62.0,,0.5258520775623138,0.45461330011514867,False,False,False,False
