source,cpi_category,product_name,price_ghc,unit,currency,url,scraped_at
Big Samps Market,Food & Beverages,Madar Washing Powder Bucket (2.5kg),150.0,5kg,GHS,https://bigsampsmarket.com/product/madar-washing-powder-bucket/,2026-05-05T15:04:10.087925+00:00
Big Samps Market,Food & Beverages,Madar Zone Bleach 1ltr,17.0,1l,GHS,https://bigsampsmarket.com/product/madar-zone-bleach-1ltr/,2026-05-05T15:04:10.091854+00:00
Big Samps Market,Food & Beverages,Mayonnaise-Unoli(250ml),25.0,250ml,GHS,https://bigsampsmarket.com/product/mayonnaise-unoli250ml/,2026-05-05T15:04:10.097934+00:00
Big Samps Market,Food & Beverages,Milo – 400g,60.0,400g,GHS,https://bigsampsmarket.com/product/milo-400g/,2026-05-05T15:04:10.101309+00:00
Big Samps Market,Food & Beverages,Mpampa Buff loaf Powder,55.0,,GHS,https://bigsampsmarket.com/product/mpampa-buff-loaf-powder/,2026-05-05T15:04:10.104270+00:00
Big Samps Market,Food & Beverages,Nido,135.0,,GHS,https://bigsampsmarket.com/product/nido/,2026-05-05T15:04:10.107241+00:00
Big Samps Market,Food & Beverages,Nido Big sachet,60.0,,GHS,https://bigsampsmarket.com/product/nido-big-sachet/,2026-05-05T15:04:10.115627+00:00
Big Samps Market,Food & Beverages,OBA Spaghetti,10.0,,GHS,https://bigsampsmarket.com/product/oba-spaghetti/,2026-05-05T15:04:10.119880+00:00
Big Samps Market,Food & Beverages,Pepsodent Charcoal,25.0,,GHS,https://bigsampsmarket.com/product/pepsodent-charcoal/,2026-05-05T15:04:17.283426+00:00
Big Samps Market,Food & Beverages,Pepsodent Toothpaste,20.0,,GHS,https://bigsampsmarket.com/product/pepsodent-toothpaste/,2026-05-05T15:04:17.287196+00:00
Big Samps Market,Food & Beverages,Rock Salt 1 cup,5.0,,GHS,https://bigsampsmarket.com/product/rock-salt-1-cup/,2026-05-05T15:04:17.300543+00:00
Big Samps Market,Food & Beverages,Salsa Tomato Paste (1) – 200g,25.0,200g,GHS,https://bigsampsmarket.com/product/salsa-tomato-paste200g/,2026-05-05T15:04:17.310109+00:00
Big Samps Market,Food & Beverages,Soft Flour,45.0,,GHS,https://bigsampsmarket.com/product/soft-flour/,2026-05-05T15:04:17.315998+00:00
Big Samps Market,Food & Beverages,Sugar 1cup,10.0,,GHS,https://bigsampsmarket.com/product/sugar-1cup/,2026-05-05T15:04:17.319768+00:00
Big Samps Market,Food & Beverages,Tasty Tom Tomato Paste,12.0,,GHS,https://bigsampsmarket.com/product/tasty-tom-tomato-paste/,2026-05-05T15:04:17.323781+00:00
Big Samps Market,Food & Beverages,Tasty Tom Tomato Paste (1.1kg),32.0,1kg,GHS,https://bigsampsmarket.com/product/tasty-tom-tomato-paste-1-1kg/,2026-05-05T15:04:17.330061+00:00
Big Samps Market,Food & Beverages,Tasty Tom Tomato paste (strip of 5),15.0,,GHS,https://bigsampsmarket.com/product/tomato-paste-tasty-tom-strip/,2026-05-05T15:04:17.333408+00:00
Big Samps Market,Food & Beverages,Titus Sardine,16.0,,GHS,https://bigsampsmarket.com/product/titus-sardine/,2026-05-05T15:04:17.336830+00:00
Big Samps Market,Food & Beverages,Ziplock (olonka),70.0,,GHS,https://bigsampsmarket.com/product/ziplock-olonka/,2026-05-05T15:04:17.344039+00:00
Big Samps Market,Food & Beverages,Ziplock (small – 2 cups),35.0,,GHS,https://bigsampsmarket.com/product/ziplock-small/,2026-05-05T15:04:17.347608+00:00
Big Samps Market,Food & Beverages,250g RO Iodised Fine Salt,2.5,250g,GHS,https://bigsampsmarket.com/product/250g-ro-iodised-fine-salt/,2026-05-05T15:04:25.522368+00:00
Big Samps Market,Food & Beverages,250g RO Iodised Rock Salt,2.5,250g,GHS,https://bigsampsmarket.com/product/250g-ro-sachet-salt-coarse/,2026-05-05T15:04:25.526957+00:00
Big Samps Market,Food & Beverages,500g RO Iodised Fine Salt,4.5,500g,GHS,https://bigsampsmarket.com/product/500g-ro-iodised-fine-salt/,2026-05-05T15:04:25.530362+00:00
Big Samps Market,Food & Beverages,RO Fine Table Salt (500g ),25.0,500g,GHS,https://bigsampsmarket.com/product/ro-fine-table-salt-500g/,2026-05-05T15:04:25.533591+00:00
Big Samps Market,Food & Beverages,Badia Complete Seasoning,30.0,,GHS,https://bigsampsmarket.com/product/badia-complete-seasoning/,2026-05-05T15:04:25.560634+00:00
Big Samps Market,Food & Beverages,Chili Powder (1 cup),20.0,,GHS,https://bigsampsmarket.com/product/chili-powder-1-cup/,2026-05-05T15:04:25.563840+00:00
Big Samps Market,Food & Beverages,Cloves,15.0,,GHS,https://bigsampsmarket.com/product/cloves/,2026-05-05T15:04:25.567090+00:00
Big Samps Market,Food & Beverages,Dawadawa (1 ball),7.0,,GHS,https://bigsampsmarket.com/product/dawadawa-1/,2026-05-05T15:04:25.572015+00:00
Big Samps Market,Food & Beverages,Ginger Olonka,350.0,,GHS,https://bigsampsmarket.com/product/ginger-olonka/,2026-05-05T15:04:25.578970+00:00
Big Samps Market,Food & Beverages,Gino Curry Powder,2.0,,GHS,https://bigsampsmarket.com/product/gino-curry-powder/,2026-05-05T15:04:25.588408+00:00
Big Samps Market,Food & Beverages,Hibiscus leaves-1 cup,10.0,,GHS,https://bigsampsmarket.com/product/hibiscus-leaves-1-cup/,2026-05-05T15:04:25.592786+00:00
Big Samps Market,Food & Beverages,Maggi Dedeede,50.0,,GHS,https://bigsampsmarket.com/product/maggi-dedeede/,2026-05-05T15:04:25.596429+00:00
Big Samps Market,Food & Beverages,Maggi Shrimps,40.0,,GHS,https://bigsampsmarket.com/product/maggi-shrimps/,2026-05-05T15:04:25.633344+00:00
Big Samps Market,Food & Beverages,Maggi Star -1 pack,45.0,1 pack,GHS,https://bigsampsmarket.com/product/maggi-star-1-pack/,2026-05-05T15:04:25.648389+00:00
Big Samps Market,Food & Beverages,Onga Classic – Big,7.0,,GHS,https://bigsampsmarket.com/product/onga-classic-big/,2026-05-05T15:04:25.660889+00:00
Big Samps Market,Food & Beverages,Onga Shrimp Pack,40.0,,GHS,https://bigsampsmarket.com/product/onga-shrimp-pack/,2026-05-05T15:04:25.664375+00:00
Big Samps Market,Food & Beverages,Onga Stew – Large Sachet,7.0,,GHS,https://bigsampsmarket.com/product/onga-stew-large-sachet/,2026-05-05T15:04:25.667468+00:00
Big Samps Market,Food & Beverages,Onga Stew – Small Sachet,3.0,,GHS,https://bigsampsmarket.com/product/onga-stew-small-sachet/,2026-05-05T15:04:25.671286+00:00
Big Samps Market,Food & Beverages,"Power trio (ginger,onions,garlic paste)",35.0,,GHS,https://bigsampsmarket.com/product/power-trioone-each/,2026-05-05T15:04:25.674891+00:00
Big Samps Market,Food & Beverages,Prekese(4),10.0,,GHS,https://bigsampsmarket.com/product/prekese4/,2026-05-05T15:04:25.678583+00:00
Big Samps Market,Food & Beverages,Rosemary,15.0,,GHS,https://bigsampsmarket.com/product/rosemary/,2026-05-05T15:04:32.660501+00:00
Big Samps Market,Food & Beverages,Sankofa Curry Powder,2.0,,GHS,https://bigsampsmarket.com/product/sankofa-curry-powder/,2026-05-05T15:04:32.663690+00:00
Big Samps Market,Food & Beverages,Sankofa Fish Seasoning,2.0,,GHS,https://bigsampsmarket.com/product/sankofa-fish-seasoning/,2026-05-05T15:04:32.670394+00:00
Big Samps Market,Food & Beverages,Sankofa Ginger and Garlic,2.0,,GHS,https://bigsampsmarket.com/product/sankofa-ginger-and-garlic/,2026-05-05T15:04:32.678878+00:00
Big Samps Market,Food & Beverages,Sankofa Soup,2.0,,GHS,https://bigsampsmarket.com/product/sankofa-soup/,2026-05-05T15:04:32.691514+00:00
Big Samps Market,Food & Beverages,Sankofa Stew,2.0,,GHS,https://bigsampsmarket.com/product/sankofa-stew/,2026-05-05T15:04:32.698034+00:00
Big Samps Market,Food & Beverages,Star Anise-1 cup,25.0,,GHS,https://bigsampsmarket.com/product/star-anise-1-cup/,2026-05-05T15:04:32.706575+00:00
Big Samps Market,Food & Beverages,Tiger Nutmeg – 100g Sachet,2.0,100g,GHS,https://bigsampsmarket.com/product/tiger-nutmeg-1-satchet/,2026-05-05T15:04:32.709999+00:00
Big Samps Market,Food & Beverages,1kg Irish Potatoes,30.0,1kg,GHS,https://bigsampsmarket.com/product/1kg-irish-potatoes/,2026-05-05T15:04:41.463732+00:00
Big Samps Market,Food & Beverages,1kg Sweet Potatoes,30.0,1kg,GHS,https://bigsampsmarket.com/product/1kg-sweet-potatoes/,2026-05-05T15:04:41.468299+00:00
Big Samps Market,Food & Beverages,Apem,25.0,,GHS,https://bigsampsmarket.com/product/apem/,2026-05-05T15:04:41.471773+00:00
Big Samps Market,Food & Beverages,Beetroot,20.0,,GHS,https://bigsampsmarket.com/product/beetroot/,2026-05-05T15:04:41.474920+00:00
Big Samps Market,Food & Beverages,Cassava – Bankye,25.0,,GHS,https://bigsampsmarket.com/product/cassava-bankye/,2026-05-05T15:04:41.477781+00:00
Big Samps Market,Food & Beverages,Cocoyam – Mankani,25.0,,GHS,https://bigsampsmarket.com/product/cocoyam-mankani/,2026-05-05T15:04:41.481226+00:00
Big Samps Market,Food & Beverages,Green Plantain – Apentu 5pcs,25.0,5pcs,GHS,https://bigsampsmarket.com/product/green-plantain-apentu/,2026-05-05T15:04:41.484832+00:00
Big Samps Market,Food & Beverages,Plantain big,80.0,,GHS,https://bigsampsmarket.com/product/plantain-big/,2026-05-05T15:04:41.488002+00:00
Big Samps Market,Food & Beverages,Plantain medium,60.0,,GHS,https://bigsampsmarket.com/product/plantain-medium/,2026-05-05T15:04:41.491065+00:00
Big Samps Market,Food & Beverages,Plantain Small Bunch,30.0,,GHS,https://bigsampsmarket.com/product/plantain-small-bunch/,2026-05-05T15:04:41.494619+00:00
Big Samps Market,Food & Beverages,Plantain very big,100.0,,GHS,https://bigsampsmarket.com/product/plantain-very-big/,2026-05-05T15:04:41.498984+00:00
Big Samps Market,Food & Beverages,Ripe plantain (1bunch),70.0,,GHS,https://bigsampsmarket.com/product/ripe-plantain-1bunch/,2026-05-05T15:04:41.502479+00:00
Big Samps Market,Food & Beverages,Ripe Plantain 5pieces,25.0,5pieces,GHS,https://bigsampsmarket.com/product/ripe-plantain/,2026-05-05T15:04:41.505707+00:00
Big Samps Market,Food & Beverages,Yam Pona (One New Yam),40.0,,GHS,https://bigsampsmarket.com/product/tuber-of-yam-bayer3/,2026-05-05T15:04:41.509043+00:00
Makola Stores,Household,Baby Bath Seat Baby Bath Chair,400.0,,GHS,https://makolastores.com/shop/baby-bath-seat-baby-bath-chair/,2026-05-05T15:04:46.124537+00:00
Makola Stores,Household,Baby Chair and Baby Jumperoo 2 in 1,500.0,,GHS,https://makolastores.com/shop/baby-chair-and-baby-jumperoo-2-in-1/,2026-05-05T15:04:46.131070+00:00
Makola Stores,Household,Baby Secret Set,270.0,,GHS,https://makolastores.com/shop/baby-secret-set/,2026-05-05T15:04:46.136984+00:00
Makola Stores,Household,Baby Weaning Spoons,50.0,,GHS,https://makolastores.com/shop/baby-weaning-spoons/,2026-05-05T15:04:46.142396+00:00
Makola Stores,Household,Genetic 2SET of Baby Shoes Socks Children Infant Cartoon Soc,150.0,,GHS,https://makolastores.com/shop/genetic-2set-of-baby-shoes-socks-children-infant-cartoon-soc/,2026-05-05T15:04:46.150505+00:00
Makola Stores,Household,Genetic Baby Newborn Fleece Blanket Infant Bath Towel Swaddl,250.0,,GHS,https://makolastores.com/shop/genetic-baby-newborn-fleece-blanket-infant-bath-towel-swaddl/,2026-05-05T15:04:46.156390+00:00
Makola Stores,Clothing & Personal Care,The Electric Flora Handbag,200.0,,GHS,https://makolastores.com/shop/the-electric-flora-handbag/,2026-05-05T15:04:50.785495+00:00
Makola Stores,Clothing & Personal Care,The Indigo Heritage Carryall,250.0,,GHS,https://makolastores.com/shop/the-indigo-heritage-carryall/,2026-05-05T15:04:50.790575+00:00
Makola Stores,Clothing & Personal Care,The Solar Flare Satchel,200.0,,GHS,https://makolastores.com/shop/the-solar-flare-satchel/,2026-05-05T15:04:50.796986+00:00
Makola Stores,Clothing & Personal Care,The Solar Petal Satchel,200.0,,GHS,https://makolastores.com/shop/the-solar-petal-satchel/,2026-05-05T15:04:50.802373+00:00
Makola Stores,Household,ASUS ZENBOOK FLIP S UX370UA,17500.0,,GHS,https://makolastores.com/shop/asus-zenbook-flip-s-ux370ua/,2026-05-05T15:04:57.154028+00:00
Makola Stores,Household,Dell Latitude 5420 Silver,14500.0,,GHS,https://makolastores.com/shop/dell-latitude-5420-silver/,2026-05-05T15:04:57.164089+00:00
Makola Stores,Household,Lenovo Thinkbook 14s Yoga ITL Multi-Touch Notebook,16500.0,,GHS,https://makolastores.com/shop/lenovo-thinkbook-14s-yoga-itl-multi-touch-notebook/,2026-05-05T15:04:57.172649+00:00
Makola Stores,Food & Beverages,Cashew butter,131.0,,GHS,https://makolastores.com/shop/cashew-butter-2/,2026-05-05T15:05:02.609622+00:00
Makola Stores,Food & Beverages,Cashew butter,360.0,,GHS,https://makolastores.com/shop/cashew-butter/,2026-05-05T15:05:02.615381+00:00
Makola Stores,Food & Beverages,Cashew nuts,165.0,,GHS,https://makolastores.com/shop/cashew-nuts/,2026-05-05T15:05:02.621521+00:00
Makola Stores,Food & Beverages,Cashew powder,188.0,,GHS,https://makolastores.com/shop/cashew-powder/,2026-05-05T15:05:02.627838+00:00
Makola Stores,Food & Beverages,CassMeal Gari,30.0,,GHS,https://makolastores.com/shop/cassmeal-gari/,2026-05-05T15:05:02.644176+00:00
Makola Stores,Food & Beverages,Chicago Star Rice,100.0,,GHS,https://makolastores.com/shop/chicago-star-rice/,2026-05-05T15:05:02.649720+00:00
Makola Stores,Food & Beverages,Cindy Rice,95.0,,GHS,https://makolastores.com/shop/cindy-rice/,2026-05-05T15:05:02.667614+00:00
Makola Stores,Food & Beverages,Elden Roots Foods,90.0,,GHS,https://makolastores.com/shop/elden-roots-foods/,2026-05-05T15:05:02.678311+00:00
Makola Stores,Food & Beverages,Garlic paste,108.0,,GHS,https://makolastores.com/shop/garlic-paste/,2026-05-05T15:05:02.692158+00:00
Makola Stores,Food & Beverages,Garlic paste,131.0,,GHS,https://makolastores.com/shop/garlic-paste-2/,2026-05-05T15:05:02.700943+00:00
Makola Stores,Food & Beverages,Juster Rice,100.0,,GHS,https://makolastores.com/shop/juster-rice/,2026-05-05T15:05:02.719936+00:00
Makola Stores,Food & Beverages,LeLe Thai Jasmin Long Gra,145.0,,GHS,https://makolastores.com/shop/lele-thai-jasmin-long-gra/,2026-05-05T15:05:02.735488+00:00
Makola Stores,Food & Beverages,Millicent Vietnamese Fragrant Rice,150.0,,GHS,https://makolastores.com/shop/millicent-vietnamese-fragrant-rice/,2026-05-05T15:05:07.026466+00:00
Makola Stores,Food & Beverages,Peanut butter,246.0,,GHS,https://makolastores.com/shop/peanut-butter-2/,2026-05-05T15:05:07.032465+00:00
Makola Stores,Food & Beverages,Peanut butter,62.0,,GHS,https://makolastores.com/shop/peanut-butter-3/,2026-05-05T15:05:07.038418+00:00
Makola Stores,Food & Beverages,Tombrown,15.0,,GHS,https://makolastores.com/shop/tombrown-2/,2026-05-05T15:05:07.044278+00:00
Makola Stores,Food & Beverages,Tombrown,30.0,,GHS,https://makolastores.com/shop/tombrown/,2026-05-05T15:05:07.050502+00:00
Makola Stores,Food & Beverages,Tombrown,60.0,,GHS,https://makolastores.com/shop/tombrown-3/,2026-05-05T15:05:07.058735+00:00
Makola Stores,Food & Beverages,Trudish Nutri Gari Mix (Beetroot),120.0,,GHS,https://makolastores.com/shop/trudish-nutri-gari-mix-beetroot/,2026-05-05T15:05:07.064534+00:00
Makola Stores,Food & Beverages,Trudish Nutri Gari Mix (Cocoa),120.0,,GHS,https://makolastores.com/shop/trudish-nutri-gari-mix-cocoa/,2026-05-05T15:05:07.070374+00:00
Makola Stores,Food & Beverages,Trudish Nutri Gari Mix (Tumeric),120.0,,GHS,https://makolastores.com/shop/trudish-nutri-gari-mix-tumeric/,2026-05-05T15:05:07.076451+00:00
Makola Stores,General,4.5 Round Gallon (10 set),83.0,,GHS,https://makolastores.com/shop/4-5-round-gallon-10-set/,2026-05-05T15:05:10.881839+00:00
Makola Stores,General,40GTBXLTCB Tough Box Black 40 Gallon Tote with a Yellow Lid.,350.0,40G,GHS,https://makolastores.com/shop/40gtbxltcb-tough-box-black-40-gallon-tote-with-a-yellow-lid/,2026-05-05T15:05:10.888107+00:00
Makola Stores,General,5-Stage Reverse Osmosis (RO) Water Filtration System – Ultra-Pure Drinking Water for Your Home or Office,3999.0,,GHS,https://makolastores.com/shop/5-stage-reverse-osmosis-ro-water-filtration-system-ultra-pure-drinking-water-for-your-home-or-office/,2026-05-05T15:05:10.895031+00:00
Makola Stores,General,"52-Piece Stainless Steel Cookware Set – Complete Kitchen Combo with Pots, Utensils & Accessories",2300.0,,GHS,https://makolastores.com/shop/52-piece-stainless-steel-cookware-set-complete-kitchen-combo-with-pots-utensils-accessories/,2026-05-05T15:05:10.902441+00:00
Makola Stores,General,8PCS Stainless Steel Knife Set with Rotating Stand – Precision Blades for Every Kitchen Task,249.0,8PCS,GHS,https://makolastores.com/shop/8pcs-stainless-steel-knife-set-with-rotating-stand-precision-blades-for-every-kitchen-task/,2026-05-05T15:05:10.910457+00:00
Makola Stores,General,Acer ChromeBook 315 Laptop / 4GB – Ram / 64GB – SSD / Intel Celeron / Chrome OS,3500.0,315 L,GHS,https://makolastores.com/shop/acer-chromebook-315-laptop-4gb-ram-64gb-ssd-intel-celeron-chrome-os/,2026-05-05T15:05:10.916148+00:00
Makola Stores,General,"Acer Projector X1226 / DLP,SVGA – 4000 Lumens",6350.0,4000 L,GHS,https://makolastores.com/shop/acer-projector-x1226-dlpsvga-4000-lumens/,2026-05-05T15:05:10.929415+00:00
Makola Stores,General,"AFRICAN KAFTAN, TRADITIONAL DASHIKI, AFRICAN CLOTHING, MEN’S KAFTAN",718.0,,GHS,https://makolastores.com/shop/african-kaftan-traditional-dashiki-african-clothing-mens-kaftan/,2026-05-05T15:05:10.935559+00:00
Makola Stores,General,"AFRICAN KAFTAN, TRADITIONAL DASHIKI, AFRICAN CLOTHING, MEN’S KAFTAN",801.0,,GHS,https://makolastores.com/shop/african-kaftan-traditional-dashiki-african-clothing-mens-kaftan-3/,2026-05-05T15:05:10.947308+00:00
Makola Stores,General,African Print Cloth – Fabric,47.34,,GHS,https://makolastores.com/shop/african-print-cloth-fabric-2/,2026-05-05T15:05:10.953050+00:00
Makola Stores,General,African Print Cloth – Fabric,40.58,,GHS,https://makolastores.com/shop/african-print-cloth-fabric-6/,2026-05-05T15:05:14.237625+00:00
Makola Stores,General,African Print Textile,36.51,,GHS,https://makolastores.com/shop/african-print-textile-11/,2026-05-05T15:05:14.243646+00:00
Makola Stores,General,African Print Textile,36.69,,GHS,https://makolastores.com/shop/african-print-textile-3/,2026-05-05T15:05:14.249197+00:00
Makola Stores,General,African Print Textile,40.76,,GHS,https://makolastores.com/shop/african-print-textile-9/,2026-05-05T15:05:14.262108+00:00
Makola Stores,General,African Print Textile,39.94,,GHS,https://makolastores.com/shop/african-print-textile-10/,2026-05-05T15:05:14.272510+00:00
Makola Stores,General,African Print Textile,39.19,,GHS,https://makolastores.com/shop/african-print-textile-15/,2026-05-05T15:05:14.296317+00:00
Makola Stores,General,African Print Textile,39.51,,GHS,https://makolastores.com/shop/african-print-textile-2/,2026-05-05T15:05:17.614023+00:00
Makola Stores,General,African Print Textile,40.58,,GHS,https://makolastores.com/shop/african-print-textile-4/,2026-05-05T15:05:17.621718+00:00
Makola Stores,General,African Print Textile,47.34,,GHS,https://makolastores.com/shop/african-print-textile-6/,2026-05-05T15:05:17.627542+00:00
Makola Stores,General,African Smock,600.0,,GHS,https://makolastores.com/shop/african-smock-7/,2026-05-05T15:05:17.662093+00:00
Makola Stores,General,African Smock,450.0,,GHS,https://makolastores.com/shop/african-smock-2/,2026-05-05T15:05:17.677392+00:00
Makola Stores,General,Akuma pa Kente,1800.0,,GHS,https://makolastores.com/shop/original-kente-63/,2026-05-05T15:05:20.284155+00:00
Makola Stores,General,Alkandros Hair Food 150g,200.0,150g,GHS,https://makolastores.com/shop/alkandros-hair-food-150g/,2026-05-05T15:05:20.289800+00:00
Makola Stores,General,Alkandros Hair Food 250g,300.0,250g,GHS,https://makolastores.com/shop/alkandros-hair-food-250g/,2026-05-05T15:05:20.307380+00:00
Makola Stores,General,Alkandros Kelocrem Ointment – intact sealed bottle 30g,207.0,30g,GHS,https://makolastores.com/shop/alkandros-kelocrem-ointment-intact-sealed-bottle-30g/,2026-05-05T15:05:20.322692+00:00
Makola Stores,General,Alkandros Kelocrem Ointment – intact sealed bottle 40g,320.0,40g,GHS,https://makolastores.com/shop/alkandros-kelocrem-ointment-intact-sealed-bottle-40g/,2026-05-05T15:05:20.328195+00:00
Makola Stores,General,Alkandros Kelocrem Ointment – ointment type container 40g,320.0,40g,GHS,https://makolastores.com/shop/alkandros-kelocrem-ointment-ointment-type-container-40g/,2026-05-05T15:05:20.334253+00:00
Makola Stores,General,Alkandros SkinPlus Ointment 150g,110.0,150g,GHS,https://makolastores.com/shop/alkandros-skinplus-ointment-150g/,2026-05-05T15:05:20.339906+00:00
Makola Stores,General,Alkandros SkinPlus Ointment 40g,110.0,40g,GHS,https://makolastores.com/shop/alkandros-skinplus-ointment-40g/,2026-05-05T15:05:20.345900+00:00
Makola Stores,General,All-in-One Swallow Maker Eco – Fufu Machine,1599.0,,GHS,https://makolastores.com/shop/all-in-one-swallow-maker-eco-fufu-machine/,2026-05-05T15:05:20.352255+00:00
Makola Stores,General,"Alta Power Portable Gasoline Generator – Compact, Reliable & Efficient Backup Power Solution",3499.0,,GHS,https://makolastores.com/shop/alta-power-portable-gasoline-generator-compact-reliable-efficient-backup-power-solution/,2026-05-05T15:05:24.241549+00:00
Makola Stores,General,Amazing Bullet Multi-Purpose Blender – 21 PCS – 1200ML,779.0,21 PCS,GHS,https://makolastores.com/shop/amazing-bullet-multi-purpose-blender-21-pcs-1200ml/,2026-05-05T15:05:24.250736+00:00
Makola Stores,General,Ananas – Mangue Juice (Pineapple-Mango Juice),20.0,,GHS,https://makolastores.com/shop/ananas-mangue-juice-pineapple-mango-juice/,2026-05-05T15:05:24.260223+00:00
Makola Stores,General,Ananas Pur Juice (Pure Pineapple Juice),20.0,,GHS,https://makolastores.com/shop/ananas-pur-juice-pure-pineapple-juice/,2026-05-05T15:05:24.267714+00:00
